"season","kbo_player_id","player_uid","snapshot_team","player_name","position_group","record_team","has_record","source_url","ERA","G","CG","SHO","W","L","SV","HLD","WPCT","TBF","IP","H","HR","BB","HBP","SO","R","ER","IP_OUTS","IP_DECIMAL","WHIP"
"2025","50030","KBO-50030","KT 위즈","소형준","P","KT","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50030","3.30","26","0","0","10","7","1","0","0.588","617","147 1/3","155","6","29","3","123","60","54","442","147.333","1.25"
"2025","50036","KBO-50036","키움 히어로즈","이강준","P","키움","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50036","6.57","29","0","0","0","3","0","2","0.000","119","24 2/3","29","3","17","2","26","22","18","74","24.667","1.86"
"2025","50106","KBO-50106","LG 트윈스","유영찬","P","LG","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50106","2.63","39","0","0","2","2","21","1","0.500","177","41","31","2","23","3","52","14","12","123","41.000","1.32"
"2025","50109","KBO-50109","KT 위즈","성재헌","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50109","","","","","","","","","","","","","","","","","","","","",""
"2025","50206","KBO-50206","두산 베어스","최종인","P","두산","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50206","5.40","3","0","0","0","0","0","0","-","9","1 2/3","1","0","3","0","5","1","1","5","1.667","2.40"
"2025","50211","KBO-50211","두산 베어스","제환유","P","두산","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50211","4.96","6","0","0","0","1","0","0","0.000","78","16 1/3","17","2","12","1","8","10","9","49","16.333","1.78"
"2025","50430","KBO-50430","삼성 라이온즈","홍원표","P","삼성","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50430","4.50","2","0","0","0","1","0","0","0.000","12","2","3","0","2","1","1","1","1","6","2.000","2.50"
"2025","50441","KBO-50441","삼성 라이온즈","황동재","P","삼성","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50441","6.97","15","0","0","0","1","0","0","0.000","104","20 2/3","27","1","14","2","22","16","16","62","20.667","1.98"
"2025","50464","KBO-50464","삼성 라이온즈","이승민","P","삼성","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50464","3.78","62","0","0","3","2","0","8","0.600","280","64 1/3","61","5","26","3","53","37","27","193","64.333","1.35"
"2025","50556","KBO-50556","롯데 자이언츠","최준용","P","롯데","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50556","5.30","49","0","0","4","4","1","17","0.500","234","54 1/3","50","5","16","6","62","35","32","163","54.333","1.21"
"2025","50596","KBO-50596","롯데 자이언츠","홍민기","P","롯데","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50596","3.09","25","0","0","0","2","0","3","0.000","129","32","24","0","11","2","39","13","11","96","32.000","1.09"
"2025","50604","KBO-50604","KIA 타이거즈","유지성","P","KIA","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50604","0.00","1","0","0","0","0","0","0","-","3","1","0","0","0","0","0","0","0","3","1.000","0.00"
"2025","50641","KBO-50641","KIA 타이거즈","장재혁","P","KIA","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50641","6.00","3","0","0","0","0","0","0","-","13","3","3","1","3","0","2","2","2","9","3.000","2.00"
"2025","50650","KBO-50650","KT 위즈","최용준","P","KT","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50650","2.00","7","0","0","1","0","0","0","1.000","39","9","13","0","2","0","5","2","2","27","9.000","1.67"
"2025","50662","KBO-50662","KIA 타이거즈","정해영","P","KIA","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50662","3.79","60","0","0","3","7","27","0","0.300","275","61 2/3","75","4","18","3","72","30","26","185","61.667","1.51"
"2025","50705","KBO-50705","한화 이글스","강재민","P","한화","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50705","9.00","4","0","0","0","0","0","0","-","20","4","6","1","2","1","5","4","4","12","4.000","2.00"
"2025","50711","KBO-50711","한화 이글스","김승일","P","한화","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50711","23.63","5","0","0","0","0","0","0","-","17","2 2/3","3","1","3","3","3","7","7","8","2.667","2.25"
"2025","50812","KBO-50812","SSG 랜더스","박시후","P","SSG","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50812","3.27","52","0","0","6","2","0","3","0.750","231","52 1/3","45","5","29","5","34","24","19","157","52.333","1.41"
"2025","50859","KBO-50859","KT 위즈","오원석","P","KT","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50859","3.67","25","0","0","11","8","0","0","0.579","565","132 1/3","130","10","52","4","113","60","54","397","132.333","1.38"
"2025","50904","KBO-50904","LG 트윈스","이종준","P","LG","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50904","0.00","2","0","0","0","0","0","0","-","6","1 2/3","0","0","1","0","2","0","0","5","1.667","0.60"
"2025","50992","KBO-50992","NC 다이노스","김태경","P","NC","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50992","10.64","6","0","0","0","0","0","1","-","62","11","18","4","9","2","10","20","13","33","11.000","2.45"
"2025","51058","KBO-51058","KT 위즈","한차현","P","KT","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51058","16.20","2","0","0","0","0","0","0","-","11","1 2/3","4","0","2","0","1","3","3","5","1.667","3.60"
"2025","51111","KBO-51111","LG 트윈스","송승기","P","LG","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51111","3.50","28","0","0","11","6","0","0","0.647","629","144","149","15","49","1","125","61","56","432","144.000","1.38"
"2025","51154","KBO-51154","LG 트윈스","김진수","P","LG","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51154","9.00","4","0","0","0","0","0","0","-","27","5","11","2","1","0","6","5","5","15","5.000","2.40"
"2025","51264","KBO-51264","두산 베어스","최승용","P","두산","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51264","4.41","23","0","0","5","7","0","0","0.417","507","116 1/3","121","8","36","6","71","60","57","349","116.333","1.35"
"2025","51299","KBO-51299","KT 위즈","김주완","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51299","","","","","","","","","","","","","","","","","","","","",""
"2025","51454","KBO-51454","삼성 라이온즈","이승현","P","삼성","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51454","5.42","25","0","0","4","9","0","0","0.308","471","101 1/3","121","10","46","9","74","64","61","304","101.333","1.65"
"2025","51460","KBO-51460","삼성 라이온즈","이재희","P","삼성","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51460","3.00","11","0","0","0","2","0","4","0.000","39","9","7","0","5","0","9","3","3","27","9.000","1.33"
"2025","51516","KBO-51516","롯데 자이언츠","김진욱","P","롯데","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51516","10.00","14","0","0","1","3","0","0","0.250","136","27","42","10","16","2","24","32","30","81","27.000","2.15"
"2025","51526","KBO-51526","LG 트윈스","우강훈","P","LG","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51526","4.66","11","0","0","0","0","0","0","-","46","9 2/3","12","0","6","2","5","5","5","29","9.667","1.86"
"2025","51546","KBO-51546","롯데 자이언츠","정우준","P","롯데","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51546","5.40","3","0","0","0","0","0","0","-","16","3 1/3","6","0","0","1","3","2","2","10","3.333","1.80"
"2025","51592","KBO-51592","롯데 자이언츠","이병준","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51592","","","","","","","","","","","","","","","","","","","","",""
"2025","51594","KBO-51594","롯데 자이언츠","송재영","P","롯데","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51594","4.00","46","0","0","1","0","0","3","1.000","121","27","19","3","24","0","28","13","12","81","27.000","1.59"
"2025","51648","KBO-51648","KIA 타이거즈","이의리","P","KIA","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51648","7.94","10","0","0","1","4","0","0","0.200","193","39 2/3","41","6","31","3","42","37","35","119","39.667","1.82"
"2025","51715","KBO-51715","한화 이글스","김기중","P","한화","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51715","3.07","5","0","0","0","1","0","0","0.000","66","14 2/3","16","0","6","1","8","5","5","44","14.667","1.50"
"2025","51761","KBO-51761","한화 이글스","배동현","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51761","","","","","","","","","","","","","","","","","","","","",""
"2025","51867","KBO-51867","SSG 랜더스","김건우","P","SSG","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51867","3.82","35","0","0","5","4","0","2","0.556","301","66","53","2","49","7","68","31","28","198","66.000","1.55"
"2025","51895","KBO-51895","SSG 랜더스","장지훈","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51895","","","","","","","","","","","","","","","","","","","","",""
"2025","51897","KBO-51897","SSG 랜더스","조병현","P","SSG","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51897","1.60","69","0","0","5","4","30","0","0.556","255","67 1/3","42","5","18","0","79","13","12","202","67.333","0.89"
"2025","51994","KBO-51994","KIA 타이거즈","한재승","P","KIA","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51994","6.48","36","0","0","1","1","1","1","0.500","161","33 1/3","40","5","31","1","35","29","24","100","33.333","2.13"
"2025","52060","KBO-52060","KT 위즈","박영현","P","KT","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52060","3.39","67","0","0","5","6","35","1","0.455","305","69","68","9","34","2","77","31","26","207","69.000","1.48"
"2025","52119","KBO-52119","LG 트윈스","허준혁","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52119","","","","","","","","","","","","","","","","","","","","",""
"2025","52202","KBO-52202","두산 베어스","윤태호","P","두산","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52202","6.75","10","0","0","0","1","0","1","0.000","73","17 1/3","16","2","5","0","16","14","13","52","17.333","1.21"
"2025","52204","KBO-52204","두산 베어스","이병헌","P","두산","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52204","6.23","22","0","0","0","0","0","4","-","56","13","11","1","10","0","9","9","9","39","13.000","1.62"
"2025","52206","KBO-52206","두산 베어스","최지강","P","두산","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52206","6.34","39","0","0","2","5","0","5","0.286","149","32 2/3","41","3","13","2","38","25","23","98","32.667","1.65"
"2025","52330","KBO-52330","키움 히어로즈","주승우","P","키움","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52330","2.45","42","0","0","2","2","16","5","0.500","179","44","35","7","17","2","35","13","12","132","44.000","1.18"
"2025","52395","KBO-52395","키움 히어로즈","윤석원","P","키움","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52395","5.54","37","0","0","1","1","0","8","0.500","160","37 1/3","41","3","12","2","27","23","23","112","37.333","1.42"
"2025","52530","KBO-52530","롯데 자이언츠","이민석","P","롯데","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52530","5.26","20","0","0","2","5","0","0","0.286","417","87 1/3","104","10","56","2","61","56","51","262","87.333","1.83"
"2025","52639","KBO-52639","KIA 타이거즈","최지민","P","KIA","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52639","6.58","66","0","0","2","4","0","9","0.333","253","53 1/3","46","5","51","4","39","40","39","160","53.333","1.82"
"2025","52641","KBO-52641","KIA 타이거즈","황동하","P","KIA","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52641","5.30","18","0","0","1","2","0","0","0.333","155","35 2/3","38","4","10","3","31","21","21","107","35.667","1.35"
"2025","52701","KBO-52701","한화 이글스","문동주","P","한화","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52701","4.02","24","1","0","11","5","0","0","0.688","501","121","112","7","31","3","135","57","54","363","121.000","1.18"
"2025","52731","KBO-52731","한화 이글스","박준영","P","한화","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52731","3.60","1","0","0","0","0","0","0","-","24","5","3","0","6","0","3","2","2","15","5.000","1.80"
"2025","52809","KBO-52809","SSG 랜더스","전영준","P","SSG","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52809","4.61","34","0","0","1","5","0","0","0.167","228","52 2/3","48","5","26","5","55","28","27","158","52.667","1.41"
"2025","52902","KBO-52902","NC 다이노스","임지민","P","NC","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52902","3.86","7","0","0","0","1","0","1","0.000","20","4 2/3","1","0","5","0","7","2","2","14","4.667","1.29"
"2025","52903","KBO-52903","NC 다이노스","조민석","P","NC","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52903","6.92","6","0","0","0","1","0","0","0.000","61","13","12","3","11","2","4","10","10","39","13.000","1.77"
"2025","52992","KBO-52992","NC 다이노스","이준혁","P","NC","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52992","7.30","25","0","0","1","3","0","0","0.250","170","37","43","8","20","6","30","33","30","111","37.000","1.70"
"2025","52995","KBO-52995","NC 다이노스","김녹원","P","NC","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52995","6.56","21","0","0","3","4","0","1","0.429","327","70","75","10","47","3","37","53","51","210","70.000","1.74"
"2025","53006","KBO-53006","KT 위즈","강건","P","KT","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53006","24.55","2","0","0","0","1","0","0","0.000","26","3 2/3","7","1","7","1","1","10","10","11","3.667","3.82"
"2025","53102","KBO-53102","LG 트윈스","허용주","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53102","","","","","","","","","","","","","","","","","","","","",""
"2025","53139","KBO-53139","LG 트윈스","박명근","P","LG","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53139","4.89","44","0","0","3","4","4","10","0.429","168","38 2/3","36","5","16","5","30","21","21","116","38.667","1.34"
"2025","53164","KBO-53164","키움 히어로즈","김동규","P","키움","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53164","6.75","9","0","0","0","0","0","0","-","49","8","13","2","11","0","10","11","6","24","8.000","3.00"
"2025","53259","KBO-53259","두산 베어스","최준호","P","두산","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53259","8.44","9","0","0","1","2","0","0","0.333","74","16","18","4","9","2","11","15","15","48","16.000","1.69"
"2025","53262","KBO-53262","두산 베어스","김유성","P","두산","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53262","8.83","7","0","0","0","2","0","0","0.000","85","17 1/3","17","3","14","4","22","17","17","52","17.333","1.79"
"2025","53301","KBO-53301","키움 히어로즈","박윤성","P","키움","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53301","4.53","54","0","0","0","5","1","6","0.000","226","51 2/3","55","9","19","1","40","31","26","155","51.667","1.43"
"2025","53375","KBO-53375","삼성 라이온즈","후라도","P","삼성","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53375","2.60","30","3","2","15","8","0","0","0.652","786","197 1/3","177","17","36","4","142","65","57","592","197.333","1.08"
"2025","53455","KBO-53455","삼성 라이온즈","이호성","P","삼성","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53455","6.34","58","0","0","7","4","9","3","0.636","252","55 1/3","54","7","29","2","69","44","39","166","55.333","1.50"
"2025","53609","KBO-53609","KIA 타이거즈","곽도규","P","KIA","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53609","13.50","9","0","0","0","0","0","3","-","22","4","3","0","6","2","5","6","6","12","4.000","2.25"
"2025","53613","KBO-53613","KIA 타이거즈","윤영철","P","KIA","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53613","5.58","13","0","0","2","7","0","0","0.222","227","50","52","4","30","1","43","37","31","150","50.000","1.64"
"2025","53615","KBO-53615","KIA 타이거즈","이도현","P","KIA","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53615","6.92","6","0","0","1","1","0","0","0.500","65","13","17","1","8","1","9","11","10","39","13.000","1.92"
"2025","53754","KBO-53754","한화 이글스","김서현","P","한화","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53754","3.14","69","0","0","2","4","33","2","0.333","280","66","52","4","31","8","71","23","23","198","66.000","1.26"
"2025","53892","KBO-53892","SSG 랜더스","이로운","P","SSG","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53892","1.99","75","0","0","6","5","1","33","0.545","305","77","56","7","26","0","66","19","17","231","77.000","1.06"
"2025","53898","KBO-53898","SSG 랜더스","송영진","P","SSG","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53898","5.83","21","0","0","2","5","0","0","0.286","288","63 1/3","77","10","31","3","40","45","41","190","63.333","1.71"
"2025","53919","KBO-53919","NC 다이노스","신영우","P","NC","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53919","7.53","8","0","0","1","3","0","0","0.250","68","14 1/3","8","2","16","3","19","13","12","43","14.333","1.67"
"2025","53973","KBO-53973","NC 다이노스","목지훈","P","NC","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53973","6.05","16","0","0","3","5","0","0","0.375","280","58","68","6","42","5","45","42","39","174","58.000","1.90"
"2025","54014","KBO-54014","KT 위즈","이현민","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54014","","","","","","","","","","","","","","","","","","","","",""
"2025","54063","KBO-54063","KT 위즈","원상현","P","KT","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54063","5.21","52","0","0","0","3","0","14","0.000","259","57","56","8","35","1","45","35","33","171","57.000","1.60"
"2025","54148","KBO-54148","LG 트윈스","진우영","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54148","","","","","","","","","","","","","","","","","","","","",""
"2025","54213","KBO-54213","두산 베어스","박지호","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54213","","","","","","","","","","","","","","","","","","","","",""
"2025","54263","KBO-54263","두산 베어스","김택연","P","두산","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54263","3.53","64","0","0","4","5","24","0","0.444","281","66 1/3","47","6","31","5","79","31","26","199","66.333","1.18"
"2025","54319","KBO-54319","키움 히어로즈","김윤하","P","키움","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54319","6.14","19","0","0","0","12","0","0","0.000","422","88","113","16","44","3","52","76","60","264","88.000","1.78"
"2025","54354","KBO-54354","KT 위즈","헤이수스","P","KT","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54354","3.96","32","0","0","9","9","0","1","0.500","712","163 2/3","173","17","44","8","165","85","72","491","163.667","1.33"
"2025","54362","KBO-54362","키움 히어로즈","전준표","P","키움","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54362","8.85","21","0","0","2","2","0","1","0.500","114","20 1/3","33","2","19","3","15","22","20","61","20.333","2.56"
"2025","54363","KBO-54363","키움 히어로즈","손현기","P","키움","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54363","15.00","2","0","0","0","0","0","0","-","18","3","4","1","6","1","1","5","5","9","3.000","3.33"
"2025","54368","KBO-54368","키움 히어로즈","김연주","P","키움","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54368","6.62","20","0","0","1","3","0","0","0.250","250","51 2/3","67","10","25","6","28","40","38","155","51.667","1.78"
"2025","54401","KBO-54401","삼성 라이온즈","김대호","P","삼성","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54401","5.14","11","0","0","0","1","0","0","0.000","105","21","25","3","15","1","19","13","12","63","21.000","1.90"
"2025","54404","KBO-54404","삼성 라이온즈","육선엽","P","삼성","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54404","5.34","27","0","0","0","1","0","1","0.000","133","28 2/3","23","4","24","0","19","21","17","86","28.667","1.64"
"2025","54467","KBO-54467","삼성 라이온즈","정민성","P","삼성","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54467","36.00","1","0","0","0","1","0","0","0.000","7","1","3","0","0","2","0","4","4","3","1.000","3.00"
"2025","54503","KBO-54503","롯데 자이언츠","박준우","P","롯데","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54503","8.03","11","0","0","1","2","0","1","0.333","64","12 1/3","21","0","6","1","11","11","11","37","12.333","2.19"
"2025","54537","KBO-54537","롯데 자이언츠","정현수","P","롯데","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54537","3.97","82","0","0","2","0","0","12","1.000","203","47 2/3","34","4","26","2","47","23","21","143","47.667","1.26"
"2025","54610","KBO-54610","KIA 타이거즈","성영탁","P","KIA","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54610","1.55","45","0","0","3","2","0","7","0.600","198","52 1/3","38","2","13","0","30","11","9","157","52.333","0.97"
"2025","54640","KBO-54640","KIA 타이거즈","네일","P","KIA","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54640","2.25","27","0","0","8","4","0","0","0.667","664","164 1/3","135","6","41","15","152","46","41","493","164.333","1.07"
"2025","54645","KBO-54645","KIA 타이거즈","김민주","P","KIA","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54645","12.00","3","0","0","0","0","0","0","-","17","3","4","0","2","2","2","4","4","9","3.000","2.00"
"2025","54702","KBO-54702","한화 이글스","원종혁","P","한화","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54702","16.20","2","0","0","0","0","0","0","-","10","1 2/3","3","1","2","0","1","3","3","5","1.667","3.00"
"2025","54705","KBO-54705","한화 이글스","김도빈","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54705","","","","","","","","","","","","","","","","","","","","",""
"2025","54729","KBO-54729","한화 이글스","황준서","P","한화","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54729","5.30","23","0","0","2","8","0","0","0.200","242","56","54","7","26","2","57","37","33","168","56.000","1.43"
"2025","54755","KBO-54755","한화 이글스","와이스","P","한화","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54755","2.87","30","0","0","16","5","0","0","0.762","725","178 2/3","127","13","56","13","207","63","57","536","178.667","1.02"
"2025","54768","KBO-54768","한화 이글스","조동욱","P","한화","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54768","4.05","68","0","0","3","3","2","5","0.500","283","60","77","4","29","4","43","29","27","180","60.000","1.77"
"2025","54802","KBO-54802","SSG 랜더스","박기호","P","SSG","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54802","3.00","18","0","0","0","0","0","2","-","110","24","23","3","12","8","13","10","8","72","24.000","1.46"
"2025","54803","KBO-54803","SSG 랜더스","최현석","P","SSG","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54803","6.23","13","0","0","0","0","0","0","-","77","17 1/3","21","5","6","2","11","13","12","52","17.333","1.56"
"2025","54807","KBO-54807","SSG 랜더스","박성빈","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54807","","","","","","","","","","","","","","","","","","","","",""
"2025","54833","KBO-54833","SSG 랜더스","앤더슨","P","SSG","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54833","2.25","30","0","0","12","7","0","0","0.632","694","171 2/3","121","13","51","9","245","53","43","515","171.667","1.00"
"2025","54900","KBO-54900","NC 다이노스","임상현","P","NC","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54900","18.00","1","0","0","0","0","0","0","-","8","1","2","0","3","0","0","2","2","3","1.000","5.00"
"2025","54903","KBO-54903","NC 다이노스","최우석","P","NC","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54903","8.16","12","0","0","0","0","0","0","-","75","14 1/3","23","1","9","0","15","16","13","43","14.333","2.23"
"2025","54904","KBO-54904","NC 다이노스","손주환","P","NC","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54904","4.35","52","0","0","6","1","0","7","0.857","224","51 2/3","53","5","19","1","37","29","25","155","51.667","1.39"
