"season","kbo_player_id","player_uid","snapshot_team","player_name","position_group","record_team","has_record","source_url","AVG","G","PA","AB","R","H","2B","3B","HR","TB","RBI","SB","CS","BB","HBP","SO","GDP","SLG","OBP","E","OPS"
"2025","54706","KBO-54706","한화 이글스","이승현","IF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54706","","","","","","","","","","","","","","","","","","","","",""
"2025","54795","KBO-54795","한화 이글스","황영묵","IF","한화","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54795","0.353","5","20","17","6","6","1","0","0","7","1","4","1","3","0","1","0","0.412","0.450","0","0.862"
"2025","54805","KBO-54805","SSG 랜더스","박지환","IF","SSG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54805","0.254","46","189","169","28","43","15","3","2","70","30","4","3","15","3","22","10","0.414","0.323","2","0.737"
"2025","54806","KBO-54806","SSG 랜더스","이승민","OF","SSG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54806","0.270","52","124","111","16","30","4","1","1","39","20","3","2","8","4","32","2","0.351","0.339","4","0.690"
"2025","54810","KBO-54810","SSG 랜더스","김규민","C","SSG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54810","0.280","61","179","161","29","45","10","1","10","87","35","1","1","16","0","51","2","0.540","0.341","5","0.881"
"2025","54812","KBO-54812","SSG 랜더스","정준재","IF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54812","","","","","","","","","","","","","","","","","","","","",""
"2025","54905","KBO-54905","NC 다이노스","김세훈","IF","NC","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54905","0.259","78","231","193","36","50","10","1","6","80","35","2","1","33","1","30","7","0.415","0.365","6","0.780"
"2025","54908","KBO-54908","NC 다이노스","고승완","OF","NC","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54908","0.322","73","236","202","32","65","10","3","5","96","28","20","9","25","4","44","2","0.475","0.405","2","0.880"
"2025","54944","KBO-54944","NC 다이노스","데이비슨","IF","NC","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54944","0.333","3","7","6","1","2","0","0","1","5","1","0","0","1","0","1","0","0.833","0.429","0","1.262"
"2025","55004","KBO-55004","KT 위즈","박민석","OF","KT","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55004","0.244","40","97","82","19","20","7","0","0","27","10","1","3","10","3","18","4","0.329","0.340","2","0.669"
"2025","55005","KBO-55005","KT 위즈","오서진","IF","KT","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55005","0.310","64","170","155","20","48","10","1","2","66","20","3","1","9","2","22","5","0.426","0.351","5","0.777"
"2025","55013","KBO-55013","KT 위즈","스티븐슨","OF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55013","","","","","","","","","","","","","","","","","","","","",""
"2025","55100","KBO-55100","LG 트윈스","이한림","C","LG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55100","0.173","29","58","52","6","9","0","0","0","9","5","0","0","6","0","4","0","0.173","0.259","0","0.432"
"2025","55160","KBO-55160","LG 트윈스","서영준","OF","LG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55160","0.282","64","195","170","30","48","16","1","7","87","38","2","1","19","4","48","1","0.512","0.364","2","0.876"
"2025","55164","KBO-55164","LG 트윈스","박관우","OF","LG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55164","0.293","56","203","167","23","49","3","4","2","66","27","10","4","26","4","22","3","0.395","0.391","2","0.786"
"2025","55165","KBO-55165","LG 트윈스","이태훈","IF","LG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55165","0.276","78","223","196","28","54","10","1","3","75","28","4","1","23","3","46","7","0.383","0.359","6","0.742"
"2025","55208","KBO-55208","두산 베어스","케이브","OF","두산","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55208","0.500","2","6","6","1","3","0","0","0","3","0","0","0","0","0","1","0","0.500","0.500","0","1.000"
"2025","55216","KBO-55216","두산 베어스","김성재","C","두산","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55216","0.243","20","46","37","6","9","1","0","0","10","4","0","0","5","2","7","0","0.270","0.364","2","0.634"
"2025","55224","KBO-55224","두산 베어스","이선우","IF","두산","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55224","0.242","44","142","124","25","30","6","4","1","47","15","9","2","12","2","35","4","0.379","0.319","2","0.698"
"2025","55226","KBO-55226","두산 베어스","김준상","IF","두산","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55226","0.328","52","143","116","29","38","7","0","0","45","18","9","2","23","0","21","5","0.388","0.430","5","0.818"
"2025","55252","KBO-55252","두산 베어스","박준순","IF","두산","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55252","0.263","26","92","76","13","20","4","0","0","24","16","2","3","7","2","18","1","0.316","0.330","7","0.646"
"2025","55339","KBO-55339","키움 히어로즈","염승원","IF","고양","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55339","0.185","17","73","65","6","12","1","0","0","13","9","0","0","8","0","18","3","0.200","0.274","0","0.474"
"2025","55370","KBO-55370","키움 히어로즈","양현종","IF","고양","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55370","0.294","68","265","228","45","67","12","0","7","100","36","0","0","31","3","47","9","0.439","0.381","9","0.820"
"2025","55371","KBO-55371","키움 히어로즈","권혁빈","IF","고양","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55371","0.160","49","153","125","19","20","6","0","2","32","11","4","1","17","8","20","5","0.256","0.298","2","0.554"
"2025","55392","KBO-55392","키움 히어로즈","어준서","IF","고양","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55392","0.409","13","51","44","9","18","1","1","0","21","6","0","1","6","1","1","0","0.477","0.490","1","0.967"
"2025","55393","KBO-55393","키움 히어로즈","여동욱","IF","고양","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55393","0.206","41","116","97","9","20","7","0","1","30","21","1","0","17","0","33","1","0.309","0.325","5","0.634"
"2025","55397","KBO-55397","키움 히어로즈","전태현","IF","고양","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55397","0.333","24","102","72","18","24","5","0","1","32","9","3","1","25","4","16","1","0.444","0.520","3","0.964"
"2025","55435","KBO-55435","삼성 라이온즈","차승준","IF","삼성","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55435","0.227","74","233","203","26","46","10","2","2","66","27","1","1","27","1","66","5","0.325","0.320","20","0.645"
"2025","55438","KBO-55438","삼성 라이온즈","심재훈","IF","삼성","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55438","0.236","47","174","148","26","35","10","1","4","59","28","3","3","21","1","41","5","0.399","0.331","4","0.730"
"2025","55440","KBO-55440","삼성 라이온즈","함수호","OF","삼성","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55440","0.264","85","293","261","37","69","9","5","5","103","38","1","5","27","2","58","6","0.395","0.334","4","0.729"
"2025","55502","KBO-55502","롯데 자이언츠","김동현","OF","롯데","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55502","0.305","75","318","259","50","79","20","0","11","132","67","0","0","52","1","53","3","0.510","0.415","3","0.925"
"2025","55506","KBO-55506","롯데 자이언츠","한승현","OF","롯데","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55506","0.296","45","176","159","32","47","9","3","1","65","18","9","6","11","2","21","2","0.409","0.345","4","0.754"
"2025","55509","KBO-55509","롯데 자이언츠","박건우","C","롯데","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55509","0.281","28","65","64","8","18","4","0","2","28","13","0","1","1","0","22","1","0.438","0.292","2","0.730"
"2025","55511","KBO-55511","롯데 자이언츠","이태경","IF","롯데","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55511","0.331","75","299","269","48","89","15","2","4","120","45","7","7","24","4","26","18","0.446","0.393","5","0.839"
"2025","55530","KBO-55530","롯데 자이언츠","박찬형","IF","롯데","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55530","0.221","21","77","68","8","15","3","0","1","21","9","1","2","5","2","11","1","0.309","0.289","6","0.598"
"2025","55563","KBO-55563","롯데 자이언츠","박재엽","C","롯데","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55563","0.319","47","130","119","17","38","8","1","4","60","23","3","0","7","2","26","4","0.504","0.364","2","0.868"
"2025","55636","KBO-55636","KIA 타이거즈","박재현","OF","KIA","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55636","0.296","46","206","179","34","53","14","4","3","84","31","11","6","23","2","28","3","0.469","0.382","0","0.851"
"2025","55637","KBO-55637","KIA 타이거즈","박헌","OF","KIA","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55637","0.275","41","112","91","17","25","7","0","0","32","15","0","0","18","2","25","0","0.352","0.402","1","0.754"
"2025","55645","KBO-55645","KIA 타이거즈","위즈덤","IF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55645","","","","","","","","","","","","","","","","","","","","",""
"2025","55703","KBO-55703","한화 이글스","리베라토","OF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55703","","","","","","","","","","","","","","","","","","","","",""
"2025","55710","KBO-55710","한화 이글스","이민재","OF","한화","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55710","0.309","85","301","265","40","82","15","3","7","124","41","5","2","32","2","47","6","0.468","0.387","4","0.855"
"2025","55767","KBO-55767","한화 이글스","한지윤","C","한화","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55767","0.224","57","194","170","24","38","9","0","8","71","32","0","0","19","1","54","3","0.418","0.299","1","0.717"
"2025","55798","KBO-55798","한화 이글스","배승수","IF","한화","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55798","0.235","87","256","213","40","50","16","0","5","81","36","2","3","31","2","58","6","0.380","0.329","11","0.709"
"2025","55832","KBO-55832","SSG 랜더스","이율예","C","SSG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55832","0.333","52","162","120","31","40","5","1","8","71","25","3","0","36","3","28","3","0.592","0.494","4","1.086"
"2025","55894","KBO-55894","SSG 랜더스","최윤석","IF","SSG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55894","0.239","76","278","230","32","55","10","0","3","74","34","4","0","28","13","52","6","0.322","0.348","12","0.670"
"2025","55897","KBO-55897","SSG 랜더스","홍대인","IF","SSG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55897","0.280","65","185","161","33","45","4","1","0","51","17","17","1","20","3","33","1","0.317","0.370","6","0.687"
"2025","55926","KBO-55926","KIA 타이거즈","정현창","IF","KIA","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55926","0.316","60","187","171","34","54","8","1","1","67","28","7","2","10","5","41","3","0.392","0.369","4","0.761"
"2025","55993","KBO-55993","NC 다이노스","장창훈","IF","NC","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55993","0.196","29","58","46","13","9","0","0","0","9","4","5","4","9","1","10","0","0.196","0.333","0","0.529"
"2025","60523","KBO-60523","롯데 자이언츠","정훈","IF","롯데","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=60523","0.375","12","35","32","1","12","1","1","1","18","8","0","0","3","0","5","0","0.563","0.429","0","0.992"
"2025","60558","KBO-60558","SSG 랜더스","오태곤","OF","SSG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=60558","0.000","1","3","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0.000","0.333","0","0.333"
"2025","61102","KBO-61102","롯데 자이언츠","유강남","C","롯데","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=61102","0.353","6","18","17","4","6","1","1","1","12","2","0","0","1","0","4","0","0.706","0.389","0","1.095"
"2025","61353","KBO-61353","KIA 타이거즈","고종욱","OF","KIA","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=61353","0.309","28","76","68","6","21","3","0","1","27","7","0","0","6","2","15","1","0.397","0.382","0","0.779"
"2025","61404","KBO-61404","삼성 라이온즈","김헌곤","OF","삼성","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=61404","0.235","6","20","17","2","4","0","0","0","4","2","0","0","2","1","1","3","0.235","0.350","1","0.585"
"2025","62234","KBO-62234","삼성 라이온즈","류지혁","IF","삼성","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62234","1.000","1","4","1","2","1","0","0","1","4","2","0","0","2","0","0","0","4.000","1.000","0","5.000"
"2025","62244","KBO-62244","NC 다이노스","박세혁","C","NC","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62244","0.265","16","39","34","4","9","0","0","2","15","10","0","0","4","1","7","0","0.441","0.359","0","0.800"
"2025","62332","KBO-62332","키움 히어로즈","김재현","C","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62332","","","","","","","","","","","","","","","","","","","","",""
"2025","62404","KBO-62404","삼성 라이온즈","구자욱","OF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62404","","","","","","","","","","","","","","","","","","","","",""
"2025","62415","KBO-62415","LG 트윈스","박해민","OF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62415","","","","","","","","","","","","","","","","","","","","",""
"2025","62558","KBO-62558","LG 트윈스","김준태","C","LG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62558","0.156","21","59","45","7","7","1","0","1","11","3","0","0","13","1","13","0","0.244","0.356","1","0.600"
"2025","62700","KBO-62700","한화 이글스","하주석","IF","한화","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62700","0.404","14","52","47","6","19","4","0","0","23","6","1","0","5","0","7","0","0.489","0.462","2","0.951"
"2025","62802","KBO-62802","롯데 자이언츠","박승욱","IF","롯데","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62802","0.226","35","111","84","23","19","4","2","0","27","5","1","1","25","2","16","2","0.321","0.414","4","0.735"
"2025","62864","KBO-62864","SSG 랜더스","김민식","C","SSG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62864","0.143","29","50","42","7","6","0","0","0","6","2","0","0","7","1","14","1","0.143","0.280","0","0.423"
"2025","62884","KBO-62884","롯데 자이언츠","최항","IF","롯데","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62884","0.333","39","145","129","27","43","9","0","1","55","16","0","1","13","0","21","2","0.426","0.389","5","0.815"
"2025","62895","KBO-62895","SSG 랜더스","한유섬","OF","SSG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62895","0.333","2","7","6","1","2","0","0","0","2","0","0","0","0","1","1","0","0.333","0.429","0","0.762"
"2025","62907","KBO-62907","NC 다이노스","박민우","IF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62907","","","","","","","","","","","","","","","","","","","","",""
"2025","62931","KBO-62931","롯데 자이언츠","노진혁","IF","롯데","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62931","0.256","13","57","43","7","11","3","0","1","17","8","0","0","11","1","5","1","0.395","0.411","1","0.806"
"2025","62934","KBO-62934","SSG 랜더스","김성욱","OF","SSG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62934","0.340","22","58","50","5","17","4","0","1","24","9","0","0","6","1","11","2","0.480","0.414","0","0.894"
"2025","62947","KBO-62947","KIA 타이거즈","나성범","OF","KIA","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62947","0.500","2","6","4","1","2","0","0","1","5","2","0","0","2","0","0","0","1.250","0.667","0","1.917"
"2025","63123","KBO-63123","두산 베어스","강승호","IF","두산","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=63123","0.345","9","33","29","6","10","1","0","2","17","6","0","1","2","1","5","0","0.586","0.394","1","0.980"
"2025","63202","KBO-63202","두산 베어스","장승현","C","두산","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=63202","0.340","20","54","47","5","16","2","0","0","18","10","0","1","6","1","8","0","0.383","0.426","0","0.809"
"2025","63257","KBO-63257","두산 베어스","김인태","OF","두산","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=63257","0.636","4","14","11","4","7","1","0","2","14","10","0","0","2","1","0","0","1.273","0.714","0","1.987"
"2025","63260","KBO-63260","NC 다이노스","이우성","OF","NC","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=63260","0.369","18","74","65","8","24","2","0","1","29","13","0","0","7","1","11","4","0.446","0.432","3","0.878"
"2025","63722","KBO-63722","KIA 타이거즈","한승택","C","KIA","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=63722","0.373","43","142","118","15","44","7","0","2","57","30","0","0","18","2","20","5","0.483","0.457","1","0.940"
"2025","63963","KBO-63963","NC 다이노스","권희동","OF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=63963","","","","","","","","","","","","","","","","","","","","",""
"2025","64004","KBO-64004","KT 위즈","김민혁","OF","KT","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64004","0.211","6","22","19","4","4","0","0","1","7","2","2","0","3","0","4","0","0.368","0.318","0","0.686"
"2025","64006","KBO-64006","한화 이글스","심우준","IF","한화","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64006","0.000","2","7","7","0","0","0","0","0","0","0","0","0","0","0","1","0","0.000","0.000","0","0.000"
"2025","64007","KBO-64007","KT 위즈","문상철","IF","KT","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64007","0.193","28","106","83","13","16","4","0","2","26","11","0","0","20","3","13","1","0.313","0.368","4","0.681"
"2025","64012","KBO-64012","KT 위즈","송민섭","OF","KT","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64012","0.292","10","28","24","4","7","3","0","0","10","2","0","0","3","1","7","1","0.417","0.393","1","0.810"
"2025","64022","KBO-64022","NC 다이노스","안중열","C","NC","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64022","0.327","19","60","52","8","17","2","0","4","31","13","1","0","5","3","10","3","0.596","0.417","0","1.013"
"2025","64101","KBO-64101","NC 다이노스","한석현","OF","NC","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64101","0.367","45","158","139","32","51","7","2","4","74","20","0","2","13","3","20","2","0.532","0.424","0","0.956"
"2025","64115","KBO-64115","KT 위즈","장준원","IF","KT","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64115","0.359","12","47","39","10","14","2","0","5","31","17","0","0","8","0","4","0","0.795","0.468","1","1.263"
"2025","64153","KBO-64153","두산 베어스","양석환","IF","두산","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64153","0.214","23","75","70","7","15","3","0","3","27","10","0","0","3","2","17","0","0.386","0.267","1","0.653"
"2025","64166","KBO-64166","KT 위즈","배정대","OF","KT","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64166","0.400","2","6","5","1","2","2","0","0","4","2","0","0","1","0","3","0","0.800","0.500","0","1.300"
"2025","64340","KBO-64340","키움 히어로즈","임지열","OF","고양","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64340","0.310","31","112","87","23","27","9","0","0","36","14","1","0","22","0","18","4","0.414","0.445","1","0.859"
"2025","64346","KBO-64346","키움 히어로즈","임병욱","OF","고양","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64346","0.291","46","175","158","22","46","12","0","8","82","33","1","1","15","1","38","4","0.519","0.354","0","0.873"
"2025","64468","KBO-64468","두산 베어스","박계범","IF","두산","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64468","0.219","12","34","32","3","7","1","0","1","11","2","0","0","1","0","12","0","0.344","0.242","1","0.586"
"2025","64504","KBO-64504","KT 위즈","오윤석","IF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64504","","","","","","","","","","","","","","","","","","","","",""
"2025","64560","KBO-64560","KIA 타이거즈","이창진","OF","KIA","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64560","0.308","13","44","39","7","12","1","0","2","19","6","0","0","5","0","12","0","0.487","0.386","0","0.873"
"2025","64610","KBO-64610","삼성 라이온즈","강한울","IF","삼성","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64610","0.300","9","22","20","2","6","1","0","0","7","1","0","0","2","0","5","0","0.350","0.364","0","0.714"
"2025","64646","KBO-64646","KIA 타이거즈","박찬호","IF","KIA","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64646","0.000","1","3","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0.000","0.333","0","0.333"
"2025","64793","KBO-64793","LG 트윈스","김민수","IF","삼성","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64793","0.333","21","38","27","6","9","2","0","0","11","5","0","0","4","4","6","1","0.407","0.486","0","0.893"
"2025","64984","KBO-64984","키움 히어로즈","김태진","IF","고양","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64984","0.000","2","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","3","0.000"
"2025","65040","KBO-65040","삼성 라이온즈","김태훈","OF","삼성","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=65040","0.356","35","118","101","18","36","6","0","4","54","16","3","0","13","3","11","2","0.535","0.444","0","0.979"
"2025","65115","KBO-65115","LG 트윈스","안익훈","OF","LG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=65115","0.000","2","4","3","0","0","0","0","0","0","0","0","0","1","0","1","0","0.000","0.250","0","0.250"
"2025","65132","KBO-65132","삼성 라이온즈","김재성","C","삼성","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=65132","0.258","28","72","62","5","16","4","0","1","23","10","0","0","8","1","13","0","0.371","0.347","1","0.718"
"2025","65207","KBO-65207","LG 트윈스","신민재","IF","LG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=65207","0.333","2","6","3","1","1","1","0","0","2","1","0","0","2","1","1","0","0.667","0.667","0","1.334"
"2025","65269","KBO-65269","두산 베어스","김민혁","IF","두산","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=65269","0.331","55","180","169","26","56","13","0","6","87","35","0","1","9","0","31","7","0.515","0.361","3","0.876"
"2025","65357","KBO-65357","키움 히어로즈","송성문","IF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=65357","","","","","","","","","","","","","","","","","","","","",""
"2025","65464","KBO-65464","KIA 타이거즈","최정용","IF","KIA","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=65464","0.303","55","225","178","47","54","9","0","2","69","22","4","0","41","2","56","1","0.388","0.433","3","0.821"
"2025","65586","KBO-65586","삼성 라이온즈","전병우","IF","삼성","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=65586","0.295","12","53","44","10","13","2","0","1","18","5","0","0","8","1","10","0","0.409","0.415","1","0.824"
"2025","65610","KBO-65610","KIA 타이거즈","황대인","IF","KIA","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=65610","0.432","13","52","37","4","16","0","0","0","16","8","0","0","14","0","3","1","0.432","0.577","1","1.009"
"2025","65653","KBO-65653","KIA 타이거즈","김호령","OF","KIA","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=65653","0.303","15","38","33","8","10","2","0","2","18","7","4","0","5","0","11","0","0.545","0.395","1","0.940"
"2025","65703","KBO-65703","한화 이글스","이도윤","IF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=65703","","","","","","","","","","","","","","","","","","","","",""
"2025","65898","KBO-65898","키움 히어로즈","김웅빈","IF","고양","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=65898","0.314","63","248","207","30","65","15","2","7","105","54","0","1","30","4","36","4","0.507","0.401","1","0.908"
"2025","65905","KBO-65905","LG 트윈스","최승민","OF","LG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=65905","0.257","22","40","35","10","9","3","2","1","19","13","1","0","3","0","11","0","0.543","0.316","0","0.859"
"2025","66108","KBO-66108","LG 트윈스","홍창기","OF","LG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=66108","0.375","3","10","8","2","3","0","0","0","3","0","0","0","2","0","1","0","0.375","0.500","0","0.875"
